case,name,condition_1,condition_2
SARSCoV2WT_vaccination,2nd-53,0.05441710061998572,0.9748961924631845
SARSCoV2WT_vaccination,2nd-7,0.028759192219881685,2.1660212666657337
SARSCoV2WT_vaccination,3rd-19,0.027691141749497127,2.7644989846574783
SARSCoV2WT_vaccination,5th-4,0.11212599511820706,3.388792575533854
SARSCoV2WT_vaccination,pre-48,0.5030517298999176,13.482138145744026
SARSCoV2WT_vaccination,4th-3,0.020492008116834437,4.336808644628866
SARSCoV2WT_vaccination,1st-13,0.02484454662201649,0.8258187327881094
SARSCoV2WT_vaccination,1st-30,0.013056818923682894,0.8653769431085487
SARSCoV2WT_vaccination,pre-25,0.026948470674289227,1.8050663124868027
SARSCoV2WT_vaccination,1st-15,0.21138708869913542,2.8238255500237837
SARSCoV2WT_vaccination,3rd-27,0.02591818999557863,0.7772407799850939
SARSCoV2WT_vaccination,3rd-6,0.01987706797957248,1.0634231369071603
SARSCoV2WT_vaccination,2nd-35,0.02735525112840412,8.292960342085314
SARSCoV2WT_vaccination,3rd-44,0.028403814850825358,0.8586691720287922
SARSCoV2WT_vaccination,pre-38,0.012158882550058122,6.16649887408788
SARSCoV2WT_vaccination,3rd-25,0.027014194731413425,2.641660799947392
SARSCoV2WT_vaccination,3rd-51,0.008625708925452311,2.6502490673451904
SARSCoV2WT_vaccination,4th-29,0.01761158366216223,2.5184564636894273
SARSCoV2WT_vaccination,5th-36,0.08838405634483593,8.163441454194416
SARSCoV2WT_vaccination,pre-53,0.03404673860616433,0.7457181497489326
SARSCoV2WT_vaccination,3rd-40,0.030805939385113463,1.1420601892044562
SARSCoV2WT_vaccination,1st-19,0,6.203288490283992
SARSCoV2WT_vaccination,3rd-38,0.014431250873767135,2.4095679193295383
SARSCoV2WT_vaccination,3rd-17,0.037158049843039255,2.9521429944263806
SARSCoV2WT_vaccination,1st-35,0.01709284835224942,6.262819636265008
SARSCoV2WT_vaccination,4th-7,0.2584493041749503,11.172962226640173
SARSCoV2WT_vaccination,1st-11,0.10804704151436648,4.080171561624914
SARSCoV2WT_vaccination,1st-47,0.16446545152917158,2.848112580177135
SARSCoV2WT_vaccination,3rd-14,0.015459201646278242,1.99651787818643
SARSCoV2WT_vaccination,pre-1,0.058193768132065636,9.261367040076026
SARSCoV2WT_vaccination,4th-19,0.043704987598242734,4.549427726145518
SARSCoV2WT_vaccination,1st-54,0.032617848619898894,1.1166620624465093
SARSCoV2WT_vaccination,3rd-54,0.012741085221933783,1.1881061969453357
SARSCoV2WT_vaccination,1st-52,0.014902938191348582,0.6837365263306443
SARSCoV2WT_vaccination,1st-10,0.10181436862898148,2.2261986050821467
SARSCoV2WT_vaccination,4th-50,0.10038066433748745,6.187359858164215
SARSCoV2WT_vaccination,4th-39,0.047380930937398535,4.7862571805598595
SARSCoV2WT_vaccination,pre-52,0.12194980313817487,3.419240194654979
SARSCoV2WT_vaccination,2nd-55,0.17266665221757307,2.470794772318368
SARSCoV2WT_vaccination,1st-55,0.19185369485399467,3.4645022939726036
SARSCoV2WT_vaccination,4th-26,0.01035732780942517,0.9200759537372927
SARSCoV2WT_vaccination,pre-6,0.00850014875260317,1.7867312677972016
SARSCoV2WT_vaccination,2nd-45,0.010122578698274567,1.1215053229485439
SARSCoV2WT_vaccination,pre-5,0.08002133902373974,2.9146511141706086
SARSCoV2WT_vaccination,pre-22,0.10153946937438582,17.497543399934173
SARSCoV2WT_vaccination,3rd-24,0.06503660038468466,11.702436796878718
SARSCoV2WT_vaccination,4th-38,0.051321567776639154,2.768821025383999
SARSCoV2WT_vaccination,5th-6,0.05766884773206168,1.9496506598646763
SARSCoV2WT_vaccination,4th-34,0.06368039146682748,5.644093643691504
SARSCoV2WT_vaccination,2nd-48,0.03894537438604314,1.5744518344026697
SARSCoV2WT_vaccination,pre-41,0.10236671853247067,2.5407419539759797
SARSCoV2WT_vaccination,5th-34,0,7.117437722419931
SARSCoV2WT_vaccination,2nd-14,0.10904084942821698,3.098123134379311
