case,name,condition_1,condition_2
SARSCoV2WT_vaccination,2nd-30,0.5915932603568602,4.129453899596515
SARSCoV2WT_vaccination,4th-30,0.6840878319912841,6.419431351989832
SARSCoV2WT_vaccination,2nd-28,0.30185724848853684,1.6667391588013145
SARSCoV2WT_vaccination,2nd-12,0.5769782573292106,10.603526495247088
SARSCoV2WT_vaccination,pre-14,0.034352205119209465,1.6817962548786816
SARSCoV2WT_vaccination,5th-33,0.31251888204846207,3.6948392424355285
SARSCoV2WT_vaccination,1st-38,0.06564575872529892,2.184467375454596
SARSCoV2WT_vaccination,1st-40,0.814540830034562,6.520356803811464
SARSCoV2WT_vaccination,4th-13,0.1687492020494178,2.7009123928888084
SARSCoV2WT_vaccination,5th-7,0.03243625465054805,1.68506342909595
SARSCoV2WT_vaccination,pre-44,0.7567802440525753,30.12999239598765
SARSCoV2WT_vaccination,3rd-50,0.05010020040080157,2.6006558571687433
SARSCoV2WT_vaccination,2nd-46,1.663483220364321,3.5388985889596216
SARSCoV2WT_vaccination,4th-36,0.8715843807412955,6.107287626489469
SARSCoV2WT_vaccination,pre-15,0.02995887463572735,2.2426357584457874
SARSCoV2WT_vaccination,2nd-9,0.388919518991498,2.577150605730731
SARSCoV2WT_vaccination,pre-33,0.08541168431841467,3.04065596173562
SARSCoV2WT_vaccination,2nd-22,24.708591140647822,41.0476154630415
SARSCoV2WT_vaccination,1st-36,15.859002070040848,6.508224661575582
SARSCoV2WT_vaccination,4th-43,0.144671927956631,15.721287092499065
SARSCoV2WT_vaccination,5th-23,0.19419073479799173,4.964480649497089
SARSCoV2WT_vaccination,2nd-10,0.31867054631459313,3.7611838112867653
SARSCoV2WT_vaccination,5th-16,0.10800236382532148,4.077598679518278
SARSCoV2WT_vaccination,5th-35,0.049589058850379154,4.698281570057187
SARSCoV2WT_vaccination,4th-32,0.050684524230883404,2.102416717398357
SARSCoV2WT_vaccination,2nd-29,1.012524997368694,3.6708416657898697
SARSCoV2WT_vaccination,2nd-44,1.9902729199627767,7.0241479712353785
SARSCoV2WT_vaccination,3rd-36,0.16578080578196966,3.8493139728497034
SARSCoV2WT_vaccination,5th-44,0.1304107388015971,4.280443616614317
SARSCoV2WT_vaccination,pre-13,0.5287417218543037,2.4709933774835355
SARSCoV2WT_vaccination,4th-45,0.6796847587395173,3.9531317145485145
SARSCoV2WT_vaccination,2nd-17,2.897859806241874,6.253724481978502
SARSCoV2WT_vaccination,3rd-47,1.1682986167825768,11.669231364390443
SARSCoV2WT_vaccination,pre-45,0.2987618102592874,4.479270028905521
SARSCoV2WT_vaccination,3rd-4,0.20737589221805483,2.5370099072158605
SARSCoV2WT_vaccination,1st-50,16.799948469377885,4.183642248668014
SARSCoV2WT_vaccination,pre-43,0.27273597243931197,6.1844077961012935
SARSCoV2WT_vaccination,4th-47,0.23204377856393643,7.844383942789736
SARSCoV2WT_vaccination,1st-39,6.073361733237992,3.5634850338120803
SARSCoV2WT_vaccination,4th-52,0.06158261977819529,3.384098832072808
SARSCoV2WT_vaccination,2nd-13,0.16839151983581302,1.933090980546403
SARSCoV2WT_vaccination,2nd-40,0.4794921435324806,2.453739138264874
SARSCoV2WT_vaccination,1st-49,0.23531359379434497,3.709835083404213
SARSCoV2WT_vaccination,pre-7,0.06498539319143862,2.069993441841051
SARSCoV2WT_vaccination,3rd-18,0.20648967551622413,4.101145904243165
SARSCoV2WT_vaccination,4th-35,0.09296134424798287,2.9903912998962756
SARSCoV2WT_vaccination,5th-38,0.08799268659586806,3.7291511340251002
SARSCoV2WT_vaccination,1st-28,0.42595899123574876,6.059120773962046
