case,name,condition_1,condition_2
SARSCoV2WT_vaccination,4th-14,0.09094942814443323,0.04017668913176399
SARSCoV2WT_vaccination,1st-6,0.09944305326274928,0.04233714148810135
SARSCoV2WT_vaccination,2nd-51,0.12308919496915974,0.059137825515908585
SARSCoV2WT_vaccination,2nd-8,0.6847533293613116,0.07300678879219924
SARSCoV2WT_vaccination,3rd-33,0.12065796775326652,0.060074431202048674
SARSCoV2WT_vaccination,3rd-16,0.13224351927090822,0.07010499816771028
SARSCoV2WT_vaccination,3rd-31,0.12242234279208608,0.04525339519551852
SARSCoV2WT_vaccination,3rd-34,0.09827984542792871,0.04682442897351587
SARSCoV2WT_vaccination,5th-9,0.11622821469867568,0.03594687052536352
SARSCoV2WT_vaccination,4th-1,0.09600286219713441,0.06857347299795298
SARSCoV2WT_vaccination,2nd-21,0.625992378532863,0.0325500158780565
SARSCoV2WT_vaccination,3rd-1,0.12083163262000614,0.06997220548504329
SARSCoV2WT_vaccination,1st-20,0.2286836080376056,0.03695631946510299
SARSCoV2WT_vaccination,2nd-20,0.6612296223650881,0.03128656993902125
SARSCoV2WT_vaccination,3rd-37,0.08970649873746388,0.04089185127633683
SARSCoV2WT_vaccination,3rd-28,0.12301083666894465,0.046861271111978915
SARSCoV2WT_vaccination,2nd-47,2.103209503953259,0.04419820439214062
SARSCoV2WT_vaccination,1st-3,0.6230102449621449,0.05313154771341539
SARSCoV2WT_vaccination,3rd-20,0.06992269133068851,0.018583057605903706
SARSCoV2WT_vaccination,2nd-5,0.5751700188105978,0.049558674576761656
SARSCoV2WT_vaccination,pre-23,0.07263328679772102,0.02924197260687471
SARSCoV2WT_vaccination,pre-28,0.1134613826079908,0.04457411459599647
SARSCoV2WT_vaccination,3rd-3,0.1343296517058414,0.06307234542460699
SARSCoV2WT_vaccination,2nd-52,0.24718770178877197,0.03964972301836357
SARSCoV2WT_vaccination,1st-42,0.13206880821696065,0.037523728239916426
SARSCoV2WT_vaccination,1st-22,2.0467996707561027,0.042331360482891045
SARSCoV2WT_vaccination,pre-32,0.0899904817759664,0.04076491909509583
SARSCoV2WT_vaccination,1st-34,2.206413938273099,0.05591925259924665
SARSCoV2WT_vaccination,4th-28,0.11880141089224973,0.04852451994190435
SARSCoV2WT_vaccination,5th-14,0.0893515985402561,0.03162444217997822
SARSCoV2WT_vaccination,5th-5,0.484624142318773,0.04353093740677374
SARSCoV2WT_vaccination,pre-10,0.09624114763028853,0.02179044852006537
SARSCoV2WT_vaccination,pre-47,0.08640179715738099,0.0720014976311508
SARSCoV2WT_vaccination,2nd-3,0.13830007238134734,0.09745631268741678
SARSCoV2WT_vaccination,3rd-49,0.09917852819064155,0.038303431577075386
SARSCoV2WT_vaccination,5th-52,0.10262933464390586,0.03866668593978115
SARSCoV2WT_vaccination,4th-18,0.10044131729047785,0.04423581331445931
SARSCoV2WT_vaccination,3rd-8,0.11608054633648235,0.0370979065611437
SARSCoV2WT_vaccination,3rd-53,0.09976477479703831,0.054001116633259245
SARSCoV2WT_vaccination,5th-17,0.13326385782729294,0.053489991377044376
SARSCoV2WT_vaccination,3rd-30,0.12481997119539155,0.06187656691737344
SARSCoV2WT_vaccination,pre-24,0.08933751015198965,0.05917159763313602
SARSCoV2WT_vaccination,2nd-49,0.10990696247827363,0.03322768633064099
SARSCoV2WT_vaccination,3rd-7,0.11267870137796628,0.04929693185286028
SARSCoV2WT_vaccination,1st-18,0.26818638954073104,0.042462845010615695
SARSCoV2WT_vaccination,5th-29,0.10148321623731466,0.05269320843091337
SARSCoV2WT_vaccination,4th-21,0.07988570848901905,0.04564897627943944
SARSCoV2WT_vaccination,5th-55,0.09758204490373724,0.03679323004567163
SARSCoV2WT_vaccination,2nd-19,0.19498697017412966,0.06676059191322048
SARSCoV2WT_vaccination,4th-6,0.0988607475755578,0.026676709663245757
SARSCoV2WT_vaccination,2nd-16,0.13018073930550092,0.027247131482546698
SARSCoV2WT_vaccination,5th-11,0.11660153787974283,0
SARSCoV2WT_vaccination,pre-19,0.1222130119662476,0.05898106229675438
SARSCoV2WT_vaccination,pre-37,0.06705084991482728,0.027182776992497545
SARSCoV2WT_vaccination,4th-33,0.07503843432001756,0.09852607433075446
SARSCoV2WT_vaccination,1st-48,0.1381858381334731,0.04763774946180264
SARSCoV2WT_vaccination,2nd-50,1.519263459711389,0.03876976299319613
SARSCoV2WT_vaccination,5th-1,0.23283207468240055,0.12439727867192116
SARSCoV2WT_vaccination,1st-14,0.21325341133412942,0.0403452399821328
SARSCoV2WT_vaccination,4th-25,0.10462526544776578,0.12430724607655302
SARSCoV2WT_vaccination,pre-36,0.06199169126287256,0.11658138953913315
SARSCoV2WT_vaccination,1st-16,0.08795738785433031,0.05020743598551925
SARSCoV2WT_vaccination,4th-27,0.1154795805305238,0.04423527210009081
SARSCoV2WT_vaccination,1st-37,0.9924815970546721,0.03810517902883108
SARSCoV2WT_vaccination,2nd-24,0.14037035776109308,0.014403674770261396
SARSCoV2WT_vaccination,4th-31,0.10570144397363906,0.038144434129617565
SARSCoV2WT_vaccination,2nd-41,0.22834447688589657,0.028735484731708033
SARSCoV2WT_vaccination,4th-37,0.11154666653648847,0.03563635298539892
SARSCoV2WT_vaccination,3rd-48,0.10911330137958034,0.0532962660203895
SARSCoV2WT_vaccination,1st-21,0.04289229518929048,0.0045149784409779445
SARSCoV2WT_vaccination,pre-21,0.07673478157444444,0.04220412986594438
SARSCoV2WT_vaccination,4th-40,0.1084225754388788,0.1366124450529875
SARSCoV2WT_vaccination,pre-31,0.12241168255719743,0.03103394769055707
SARSCoV2WT_vaccination,4th-49,0.09304343358810892,0.03367829804722949
SARSCoV2WT_vaccination,3rd-21,0.10300423937329371,0.04523628316690652
SARSCoV2WT_vaccination,3rd-23,0.10523220724554654,0.035593246568346754
SARSCoV2WT_vaccination,2nd-31,0.19087317459982808,0.036490459849968016
SARSCoV2WT_vaccination,3rd-5,0.12068499847861727,0.07179560816008389
SARSCoV2WT_vaccination,1st-26,1.5318447819681775,0.07013533522092638
SARSCoV2WT_vaccination,5th-30,0.07595127522770881,0.032467720708028204
SARSCoV2WT_vaccination,pre-26,0.11357204563734345,0.060695880127498415
SARSCoV2WT_vaccination,2nd-15,0.13261772656945162,0.04505602248833922
SARSCoV2WT_vaccination,2nd-23,0.12171935819534287,0.03067070899117458
SARSCoV2WT_vaccination,2nd-1,0.6318745611982217,0.18137140182541547
SARSCoV2WT_vaccination,1st-53,0.11605863710692746,0.03270480297526882
SARSCoV2WT_vaccination,4th-8,0.11898708430794236,0.055934099460998685
SARSCoV2WT_vaccination,1st-32,2.803959162410557,0.04511253967486751
SARSCoV2WT_vaccination,5th-47,0.11947431302270009,0.08628700384972786
SARSCoV2WT_vaccination,2nd-11,0.4688312950606869,0.029159019570847794
SARSCoV2WT_vaccination,4th-5,0.11348477910287283,0.03583729866406514
SARSCoV2WT_vaccination,2nd-25,0.2444876636005584,0.07532687643470087
SARSCoV2WT_vaccination,3rd-29,0.13985451106259264,0.11168237933775371
SARSCoV2WT_vaccination,5th-32,0.16688961549148104,0.06090458955642688
SARSCoV2WT_vaccination,5th-13,0.14533754923170786,0.057691240916403125
SARSCoV2WT_vaccination,4th-4,0.1081728104980829,0.07979961430186433
SARSCoV2WT_vaccination,pre-55,0.0596982524693368,0.10854227721697605
SARSCoV2WT_vaccination,pre-9,0.07024741138289059,0.030908861008471854
SARSCoV2WT_vaccination,4th-22,0.09560746820600712,0.018039144944529628
SARSCoV2WT_vaccination,4th-10,0.09448575964622423,0.048849780497367976
SARSCoV2WT_vaccination,4th-11,0.06606667340816384,0.03438163616139141
SARSCoV2WT_vaccination,3rd-35,0.11194029850746268,0.06529850746268656
SARSCoV2WT_vaccination,3rd-22,0.19931845946119645,0.04393578945112412
SARSCoV2WT_vaccination,1st-25,1.7624497328265427,0.04785710350906195
SARSCoV2WT_vaccination,pre-35,0.11271510804375945,0.04520659413519787
SARSCoV2WT_vaccination,pre-51,0.06151953245155339,0.04613964933866504
SARSCoV2WT_vaccination,1st-23,0.6076527092288899,0.00928726848166428
SARSCoV2WT_vaccination,3rd-11,0.09472284459988692,0.027323897480736627
SARSCoV2WT_vaccination,4th-9,0.09070575840718403,0.06817016625633104
SARSCoV2WT_vaccination,pre-11,0.07343729750745169,0.027646982591040627
SARSCoV2WT_vaccination,3rd-10,0.10825103592692162,0.03149927684758785
SARSCoV2WT_vaccination,3rd-12,0.07117926560480546,0.0333002412186223
SARSCoV2WT_vaccination,1st-46,0.11478161636401002,0.09023294696823914
SARSCoV2WT_vaccination,3rd-32,0.12848764515304448,0.06320763188980473
SARSCoV2WT_vaccination,pre-17,0.0930082524663313,0.049998655950108814
SARSCoV2WT_vaccination,4th-15,0.10956080112496139,0.08020806312886562
SARSCoV2WT_vaccination,1st-8,4.154678836381139,0.11390735290335162
SARSCoV2WT_vaccination,1st-24,3.6148547939187634,0.02118078980811774
SARSCoV2WT_vaccination,5th-24,0.16287197584065652,0.025448746225102643
SARSCoV2WT_vaccination,2nd-34,0.40362417947915447,0.04746451587951763
SARSCoV2WT_vaccination,1st-17,0.07922500686355274,0.060399262658351896
SARSCoV2WT_vaccination,1st-41,2.0744171995367746,0.03524495241931424
SARSCoV2WT_vaccination,5th-10,0.10196308233225888,0.04945795487840605
SARSCoV2WT_vaccination,3rd-2,0.11103165343069132,0.07229603422535041
SARSCoV2WT_vaccination,4th-44,0.11244955639859092,0.04745854934026558
SARSCoV2WT_vaccination,pre-20,0.08472968700600687,0.032880177047107155
SARSCoV2WT_vaccination,5th-53,0.1988216262351942,0.06847932883641368
SARSCoV2WT_vaccination,1st-2,0.3388786198397978,0.054822167561772044
SARSCoV2WT_vaccination,3rd-45,0.10958788632364265,0.04741783542849919
SARSCoV2WT_vaccination,pre-50,0.0802353570473388,0.05179213523690666
SARSCoV2WT_vaccination,3rd-26,0.11990294112632946,0.049059813193869435
SARSCoV2WT_vaccination,1st-7,0.3966959141438361,0.04246322461257911
SARSCoV2WT_vaccination,4th-53,0.0778813196642618,0.041639517444258915
SARSCoV2WT_vaccination,1st-43,0.07971952084811526,0.05425935973955495
SARSCoV2WT_vaccination,1st-1,0.233417885476821,0.08770036159533703
SARSCoV2WT_vaccination,5th-50,0.13311375037256512,0.0608736505498836
SARSCoV2WT_vaccination,pre-27,0.08532670002603208,0.031816735602927096
SARSCoV2WT_vaccination,pre-40,0.08449067962190425,0.06996884406188944
SARSCoV2WT_vaccination,pre-12,0.11563449961256456,0.03933957203314062
SARSCoV2WT_vaccination,pre-39,0.08350245806904719,0.06027660880480903
SARSCoV2WT_vaccination,5th-21,0.4252803199963639,0.037071820473530616
SARSCoV2WT_vaccination,4th-17,0.09529398463451784,0.12221318933353427
SARSCoV2WT_vaccination,2nd-39,0.3244640989533167,0.08399832003359925
SARSCoV2WT_vaccination,pre-49,0.11285620238878954,0.042321075895796104
SARSCoV2WT_vaccination,2nd-18,1.0292456662752751,0.044419841160005046
SARSCoV2WT_vaccination,2nd-26,0.17753889320165114,0.04803993580750614
SARSCoV2WT_vaccination,pre-30,0.08419718695771357,0.03967257283770215
SARSCoV2WT_vaccination,2nd-37,0.12972020898044742,0.03391766932057548
SARSCoV2WT_vaccination,5th-54,0.09796063763469591,0.03562205004898032
SARSCoV2WT_vaccination,4th-41,0.09069866701687569,0.0562249655262987
SARSCoV2WT_vaccination,5th-28,0.15687859360361545,0.051435604460201706
SARSCoV2WT_vaccination,3rd-55,0.07257711318275674,0.04755052243008199
SARSCoV2WT_vaccination,4th-51,0.10136521816721702,0.06388864102792903
SARSCoV2WT_vaccination,3rd-43,0.10536591412677988,0.03253947348032911
SARSCoV2WT_vaccination,2nd-42,0.14292972057578315,0.06198137171888255
SARSCoV2WT_vaccination,4th-54,0.0813936399914085,0.04578392249516733
SARSCoV2WT_vaccination,5th-15,0.12880258320736288,0.049195431086145686
SARSCoV2WT_vaccination,3rd-46,0.11820384708059274,0.05501025191058317
SARSCoV2WT_vaccination,5th-22,0.7826126966465912,0.027606861559955027
SARSCoV2WT_vaccination,3rd-9,0.17430143253989877,0.036085843455525915
SARSCoV2WT_vaccination,5th-27,1.0713736410513686,0.04148689014271506
SARSCoV2WT_vaccination,4th-55,0.08211245084057187,0.03277295187057927
SARSCoV2WT_vaccination,3rd-41,0.10211594997393326,0.03439695157016715
SARSCoV2WT_vaccination,1st-33,0.09438062713443021,0.06457621856566279
SARSCoV2WT_vaccination,pre-54,0.10451694992274849,0.04847162894968042
SARSCoV2WT_vaccination,1st-9,0.1374312843578209,0.044849370186701466
SARSCoV2WT_vaccination,pre-29,0.10264716684402327,0.06780363314467606
SARSCoV2WT_vaccination,5th-39,0.3119552252500208,0.06098778625130197
SARSCoV2WT_vaccination,1st-45,0.09927676413418159,0.04036017981155979
SARSCoV2WT_vaccination,3rd-15,0.10153587333457004,0.056154151166975017
SARSCoV2WT_vaccination,2nd-27,0.1577972707102646,0.05879707220732726
SARSCoV2WT_vaccination,1st-4,0.18648192208372422,0.03384426898071218
SARSCoV2WT_vaccination,2nd-38,0.20844203414127313,0.05006825093153316
SARSCoV2WT_vaccination,1st-5,4.911525839885052,0.029806171353023072
SARSCoV2WT_vaccination,2nd-33,0.5393881796933158,0.05063644135896472
SARSCoV2WT_vaccination,1st-44,0.8161709657660186,0.044102633907302846
SARSCoV2WT_vaccination,5th-3,0.1962171571671419,0.04530045911251828
SARSCoV2WT_vaccination,5th-49,0.550232251332483,0.028040240042841794
SARSCoV2WT_vaccination,2nd-30,0.2770517650749947,0.03509676870431773
SARSCoV2WT_vaccination,4th-30,0.10485274805818809,0.0427554894994554
SARSCoV2WT_vaccination,2nd-28,0.14614414336044582,0.05088947849158376
SARSCoV2WT_vaccination,2nd-12,0.23316952872353824,0.033346861646714604
SARSCoV2WT_vaccination,pre-14,0.07601339005101669,0.04312298089432678
SARSCoV2WT_vaccination,5th-33,0.3571644366268157,0.03927466079448942
SARSCoV2WT_vaccination,1st-38,0.10615058857707894,0.05447201255929053
SARSCoV2WT_vaccination,1st-40,0.10567984380877261,0.046570778627595004
SARSCoV2WT_vaccination,4th-13,0.1256367414381081,0.051623933521695885
SARSCoV2WT_vaccination,5th-7,0.11839232947449939,0.04605948160377824
SARSCoV2WT_vaccination,pre-44,0.07821269507911804,0.014483832422058881
SARSCoV2WT_vaccination,3rd-50,0.08458475392343143,0.07937953829737408
SARSCoV2WT_vaccination,2nd-46,0.5993025992657594,0.051560111892138744
SARSCoV2WT_vaccination,4th-36,0.09659969088098908,0.09295441952698953
SARSCoV2WT_vaccination,pre-15,0.11205397266349994,0.044743773806605686
SARSCoV2WT_vaccination,2nd-9,0.15087395133290532,0.04507592126242369
SARSCoV2WT_vaccination,pre-33,0.06922841781597827,0.04944886986855594
SARSCoV2WT_vaccination,2nd-22,6.347910185687087,0.017346252473068306
SARSCoV2WT_vaccination,1st-36,2.3776095914116495,0.10578762807159543
SARSCoV2WT_vaccination,4th-43,0.07071043669790383,0.10078269138551799
SARSCoV2WT_vaccination,5th-23,0.059244630955319545,0.023039578704846554
SARSCoV2WT_vaccination,2nd-10,0.12136866510028446,0.03796660805701209
SARSCoV2WT_vaccination,5th-16,0.06928453528416846,0.7702810099239915
SARSCoV2WT_vaccination,5th-35,0.46968727899762996,0.04508096259125376
SARSCoV2WT_vaccination,4th-32,0.10646581626152149,0.05464867696402512
SARSCoV2WT_vaccination,2nd-29,0.26137599550924484,0.06385292776198995
SARSCoV2WT_vaccination,2nd-44,0.45503498637117956,0.05576805339184971
SARSCoV2WT_vaccination,3rd-36,0.12651693072834472,0.06543979175604035
SARSCoV2WT_vaccination,5th-44,0.3802270907675194,0.037142299025771264
SARSCoV2WT_vaccination,pre-13,0.09536423841059583,0.049801324503311206
SARSCoV2WT_vaccination,4th-45,0.13680429888782397,0.046521346595859624
SARSCoV2WT_vaccination,2nd-17,0.8982538412330776,0.03721441584312536
SARSCoV2WT_vaccination,3rd-47,0.07823044453805347,0.05244018809693696
SARSCoV2WT_vaccination,pre-45,0.10462056171534578,0.04206393718452047
SARSCoV2WT_vaccination,3rd-4,0.12074628563018804,0.03879936047950652
SARSCoV2WT_vaccination,1st-50,2.711154768998009,0.04669962479266963
SARSCoV2WT_vaccination,pre-43,0.05422820504641298,0.08692462279498528
SARSCoV2WT_vaccination,4th-47,0.12009759967829009,0.06738507855252499
SARSCoV2WT_vaccination,1st-39,1.3522291113079647,0.052863188381346085
SARSCoV2WT_vaccination,4th-52,0.0982644411243384,0.05810186300812333
SARSCoV2WT_vaccination,2nd-13,0.1334577847645243,0.05485688085413007
SARSCoV2WT_vaccination,2nd-40,0.42171296504734734,0.05777917848513506
SARSCoV2WT_vaccination,1st-49,0.09381010941885017,0.043751773720556185
SARSCoV2WT_vaccination,pre-7,0.0995647767244977,0.05485005663864544
SARSCoV2WT_vaccination,3rd-18,0.11260494667574306,0.038291354663036056
SARSCoV2WT_vaccination,4th-35,0.110206347238913,0.03502891232532689
SARSCoV2WT_vaccination,5th-38,0.29559219868433156,0.041098380565735
SARSCoV2WT_vaccination,1st-28,0.15637946527559005,0.04492992099335975
