case,name,condition_1,condition_2
Covid_vaccination_pre_throughput,pre-25,0.04764104637061842,4.4075186233182935
Covid_vaccination_pre_throughput,pre-38,0.074898716508358,2.205621294580476
Covid_vaccination_pre_throughput,pre-53,0.6014923820422479,2.4305588393846334
Covid_vaccination_pre_throughput,pre-1,0.3140751897715884,5.42228992477567
Covid_vaccination_pre_throughput,pre-6,0.034000595010412686,0.8636151132644596
Covid_vaccination_pre_throughput,pre-5,0.2523195374622396,4.30853633040808
Covid_vaccination_pre_throughput,pre-22,0.21290533901080896,4.808385194890329
Covid_vaccination_pre_throughput,pre-41,0.4135615428711814,2.1271804111048005
Covid_vaccination_pre_throughput,pre-8,0.032277126441918526,2.0374315352489565
Covid_vaccination_pre_throughput,pre-4,0.32228794192768173,3.2490926199758965
Covid_vaccination_pre_throughput,pre-42,0.2604685482383327,43.95794133925011
Covid_vaccination_pre_throughput,pre-18,0.04667298261257249,1.8522904592064564
Covid_vaccination_pre_throughput,pre-34,0.17546058403308631,4.423218090344332
Covid_vaccination_pre_throughput,pre-23,0.1528128891068934,3.6590197336149908
Covid_vaccination_pre_throughput,pre-32,0.08556787262885678,2.6085702473770502
Covid_vaccination_pre_throughput,pre-10,0.3949518794261843,5.317777374251261
Covid_vaccination_pre_throughput,pre-19,0.13496567408446505,3.556398648217481
Covid_vaccination_pre_throughput,pre-36,0.12028238603243892,16.459256654855274
Covid_vaccination_pre_throughput,pre-21,0.4911026020764442,5.266308059454709
Covid_vaccination_pre_throughput,pre-26,0.05362090023533606,1.0143286961184204
Covid_vaccination_pre_throughput,pre-35,0.07594707814713227,4.044483288628914
Covid_vaccination_pre_throughput,pre-11,0.1304591991014733,3.6848243984619193
Covid_vaccination_pre_throughput,pre-17,0.21504798258111513,4.322464449880659
Covid_vaccination_pre_throughput,pre-50,0.21056474653693097,2.908425561541067
Covid_vaccination_pre_throughput,pre-27,0.11352789749226312,5.006074104069027
Covid_vaccination_pre_throughput,pre-40,0.4495168189259096,3.7202302371021783
Covid_vaccination_pre_throughput,pre-39,0.18082982641442735,3.9716202241844676
Covid_vaccination_pre_throughput,pre-49,0.394996708360763,5.149064233988521
Covid_vaccination_pre_throughput,pre-30,0.12444058818156953,2.360089962553783
Covid_vaccination_pre_throughput,pre-29,0.14408272043243628,3.2018382318319687
Covid_vaccination_pre_throughput,pre-14,0.04823926676314521,1.7161484599978876
Covid_vaccination_pre_throughput,pre-44,0.8813412028822813,30.886772640040224
Covid_vaccination_pre_throughput,pre-15,0.04474377380660568,2.272594633081513
Covid_vaccination_pre_throughput,pre-33,0.10519123226583699,3.1260676460540386
Covid_vaccination_pre_throughput,pre-43,0.5159654215445443,6.457143768540572
Covid_vaccination_pre_throughput,pre-7,0.10075716926012043,2.134978835032466
AD,SNUBH-37-1,0.4253664227899115,4.786891422181048
AD,SNUBH-21-1,0.10487541523948314,5.711318795429936
AD,SNUBH-17-1,0.07346484554994304,1.6092713504491398
AD,SNUBH-3-1,0.37682888506585566,4.576806515012508
AD,SNUBH-22-1,0.01783633831359318,2.3008876424531786
AD,SNUBH-24-1,0.09213246194642152,1.995594345728945
AD,SNUBH-14-1,0.05799615837412509,1.616209182724983
AD,SNUBH-38-1,0.2854031223458679,6.944809310415261
AD,SNUBH-10-1,0.2278599889259215,3.6011106647696396
AD,SNUBH-35-1,0.4291807396821264,3.284763861827502
AD,SNUBH-9-1,1.8774184198972037,12.182671947089684
AD,SNUBH-19-1,0.10591347635563751,1.705879684168525
AD,SNUBH-41-1,0.15145975870893616,3.9614561027836244
AD,SNUBH-30-1,0.05975363657814741,2.6079116632296957
AD,SNUBH-8-1,1.3794703504721308,27.05494960111901
AD,SNUBH-28-1,0.17118132317141332,3.841687383334111
AD,SNUBH-29-1,0.05627796036360851,1.092364004088992
AD,SNUBH-11-1,0.10719804723210866,2.7147557415918495
AD,SNUBH-2-1,2.593434113091258,6.986102012555331
AD,SNUBH-44-1,0.08264674368172971,1.4009720134721022
AD,SNUBH-15-1,0.12530397189948708,0.947210213455875
AD,SNUBH-43-1,0.09721396221236149,2.219146957012599
AD,SNUBH-1-1,0.1508133146612093,2.380695895723368
AD,SNUBH-31-1,0.0927412613442439,2.111914097618081
Covid,K,12.46601692741708,15.846370864323896
Covid,B_d19,6.5922863962238445,10.861106183867575
Covid,C_d15,8.458049186905104,34.162592737918075
Covid,H,15.861982674626077,19.508351214218266
Covid,A_d11,12.312114762014565,42.99977441791425
Covid,N,1.0573238796139268,5.6186007434903535
Covid,E_d23,18.689221372029337,25.12913735694864
Covid,L,29.92791182146726,33.06541647322722
Covid,Q,1.5798492117889185,6.881996801462432
Covid,D_d6,0.2714871436731225,8.086570636377674
Covid,O,8.998985712318902,16.47027886650333
Covid,I,13.52508199231818,26.383186322868866
Covid,J,1.0264120922832054,9.481622911697182
Covid,G_d22,6.119740483148945,14.938565184734014
Covid,M,6.95920490328459,15.828132028792743
Covid,P,18.17343031570266,29.31230681694665
Covid,F_d14,5.867813952417933,39.15074244787471
RA,RA5_RF+,0.26234672284010807,4.558455488022939
RA,RA12_RF+,1.1118432675824967,10.909529334808328
RA,RA11_RF+,0.28386415329864695,11.817870838804387
RA,RA13_RF+,0.6990944055749411,9.276915969519782
RA,RA9_RF+,0.3522819693640492,8.2768289230693
RA,RA7_RF+,0.07770233771845998,3.588435232816236
RA,RA3_RF+,0.3847004799725449,7.87958694366349
RA,RA14_RF+,0.1308950128708572,2.331330552178476
RA,RA15_RF+,0.33701487595487495,5.402486420863128
Sjogren,S17,1.095060518511975,14.013949166987365
Sjogren,S5,0.2567445618187323,4.412044595611605
Sjogren,S19,0.5269988528941444,7.837663588182227
Sjogren,S13,0.234478110696136,2.4460740461417587
Sjogren,S14,1.0464635774189843,8.566731376960707
Sjogren,S2,0.30484019087307834,5.9230967615178
Sjogren,S12,0.17175259834526074,6.99923347239178
Sjogren,S11,0.5052726467365526,4.3522454403448085
Sjogren,S6,0.0846791063509326,2.8446155133459667
Sjogren,S4,0.3614036163623528,3.050360716335637
Sjogren,S7,2.1041151410938457,11.315202986842422
Sjogren,S18,4.686693163772987,19.081378237197008
Sjogren,S1,0.19802976737163897,1.3160046802461276
Sjogren,S20,0.3786923417150099,6.04445614150587
Sjogren,S15,0.1918994254674002,6.827801957462792
Sjogren,S10,0.4746275696710214,2.8121710799269724
Sjogren,S16,0.09065949727193988,16.313376597343982
Sjogren,S3,0.5248690549712465,5.585017430815968
Sjogren,S9,0.3561839004876994,6.461204795647705
NMO,NMO_2,0.09004732130337151,12.067185776244548
NMO,NMO_10,0.09928310616505417,17.498453549272956
NMO,NMO_11,6.252544221063705,28.63194647426877
NMO,NMO_5,0.2817209691483751,11.666354820145182
NMO,NMO_1,0.15061418091792733,31.949922321708076
NMO,NMO_9,0.13947788777343462,6.751061858443464
NMO,NMO_12,0.49012905965637155,12.55255487788393
NMO,NMO_4,0.09517089739592738,14.610373627815981
NMO,NMO_7,0.24577371730611564,21.90233983414085
NMO,NMO_6,0.5119770475990247,19.732551764510397
MOG,MOG_7,0.16365745276973068,13.370125364787564
MOG,MOG_6,0.12367828004086796,10.137219340741062
MOG,MOG_9,0.4010201327024984,6.909338902859412
MOG,MOG_11,0.21024398914424156,13.67660362441099
MOG,MOG_8,0.20207623424994017,6.350401322269824
MOG,MOG_3,0.4458795519395164,4.917397178115934
MOG,MOG_2,0.32379770673512015,6.2483891064101975
MOG,MOG_10,0.2762610342054132,11.520534737450603
MOG,MOG_4,0.41753024836023933,5.607049837655985
MOG,MOG_1,0.13175072762333906,6.570939211579973
